"a rövidség kedvéért","a rövidség kedvéértwill henceforward be referred to, for brevity, simply as a ..."
"a saját maga választotta ...","a saját maga választotta ...the ... of hos own choosing"
"a skála alsó végén","a skála alsó végénat the low end of the scale <br/><br/>at the lower end of the scale"
"a Stephens-féle mű","a Stephens-féle műthe Stephens work"
"a szakirodalom nagy részében","a szakirodalom nagy részébenin much of the literature"
"a szemközti oldalon (könyvben)","a szemközti oldalon (könyvben)see Table 1 on facing page"
"A szerkesztő megjegyzése: ...","A szerkesztő megjegyzése: ...Editor's note: See also ..."
"a szerző álláspontját tükrözik","a szerző álláspontját tükrözikthe views ..., which are those of the author."
"a szubrutinok alkalmazása számos előnnyel jár","a szubrutinok alkalmazása számos előnnyel járthere are several advantages to the use of subroutines"
"a szájába adni vmit (amit nem is mondott)","a szájába adni vmit (amit nem is mondott)to put sg into sy's mouth"
"a számításba jövő tasztatúrák (vásárlás szempontjából)","a számításba jövő tasztatúrák (vásárlás szempontjából)keyboard candidates"
"a szó legtágabb értelmében","a szó legtágabb értelmében(in the widest sense)"
"a szülők dolga, hogy ...","a szülők dolga, hogy ...it is up to parent to (do)"
"a tanulmány abból a feltételezésből indult ki, hogy ...","a tanulmány abból a feltételezésből indult ki, hogy ...the study assumed that ..."
"a tanulmány fókuszában földrajzi szempontból a ... áll","a tanulmány fókuszában földrajzi szempontból a ... állthe geographical focus is the United Kingdom"
"a tanulók szintjén","a tanulók szintjénat the pupil level"
"a tavaly közölt 28 %-kal szemben","a tavaly közölt 28 %-kal szembenagainst the 28% reported last year"
"a tekintetben; abban az értelemben, hogy ...","a tekintetben; abban az értelemben, hogy ...which are ... libraries in that they obtain ..."
"a teljes ellentéte (tükörképe)","a teljes ellentéte (tükörképe)is the exact reverse of that procedure"
"a továbbiakban ...-nak nevezzük","a továbbiakban ...-nak nevezzükfurther referred to as ..."
"a táblázat jobb oldalán","a táblázat jobb oldalánon the right of this table"
"a tájékozott olvasó látni fogja, hogy ...","a tájékozott olvasó látni fogja, hogy ...the informed reader will recognize that ..."
"a tárgyról szóló cikk előkészületben (hivatk.)","a tárgyról szóló cikk előkészületben (hivatk.)an article on the subject is now being prepared"
"A társadalmi lét ontológiájához (Lukács Gy.)","A társadalmi lét ontológiájához (Lukács Gy.)Toward an Ontology of Social Being"
"a társadalom atomizálódása","a társadalom atomizálódásathe atomization of society"
"a túloldalon levő á0. ábrán","a túloldalon levő á0. ábránin figure 10 overleaf"
"a tülekedésben","a tülekedésbenin the crush"
"a valaha problematikusnak tartott ...","a valaha problematikusnak tartott ...the once problematic ..."
"a vevőnek mindig igaza van","a vevőnek mindig igaza vanThe customer is always right."
"a vizsgált időszak","a vizsgált időszakthe period under review"
"a válaszok elemzése (fejezetcím)","a válaszok elemzése (fejezetcím)Analysis of response."
"a változatosság kedvéért","a változatosság kedvéértfor a change"
"a változás állapotában (?)","a változás állapotában (?)in a state of flux"
"abbahagy :hagyja abba, az istenit!","abbahagy :hagyja abba, az istenit!cut it out, for Chrissake!"
"abbahagyná a dohányzást?","abbahagyná a dohányzást?would you mind not smoking?"
"abban a pillanatban, ahogy ...","abban a pillanatban, ahogy ...Call me the instant he does anything funny ..."
"abban a pillanatban, hogy ...","abban a pillanatban, hogy ...she must have dashed out the instant I grabbed the phone"
"abban a reményben, hogy ...","abban a reményben, hogy ...in the hope that ..."
"abban a reményben, hogy ...-hat","abban a reményben, hogy ...-hatin hopes of (doing)"
"abban az időben","abban az időbenin those days"
"abban az időben, amikor ...","abban az időben, amikor ...in the days when ..."
"abban az értelemben, ahogy itt használjuk","abban az értelemben, ahogy itt használjukin the sense that we are using it here"
"abból a célból (abbéli törekvésében)","abból a célból (abbéli törekvésében)in efforts to (do)"
"abból indultam ki, hogy ...","abból indultam ki, hogy ...I took the starting position that ... <br/><br/>it is the thesis of this work that ..."
"abból kiindulva, hogy ...","abból kiindulva, hogy ...on the theory that ..."
"abból, hogy ..., következik, hogy ...","abból, hogy ..., következik, hogy ...since ..., it follows: ..."
"ablak (alkalmas időszak, rakétaindításhoz)","ablak (alkalmas időszak, rakétaindításhoz)window"
"ablak (egész falat betöltő)","ablak (egész falat betöltő)floor-to-ceiling window"
"ablak melletti helyen ül (repülőgépen)","ablak melletti helyen ül (repülőgépen)sits in a window seat"
"ablak melletti ülésen ül","ablak melletti ülésen ülsitting on the window seat"
"ablak mellé kérem! (a repülőjegyet)","ablak mellé kérem! (a repülőjegyet)make it a window seat."
"ablak vmire (átv.)","ablak vmire (átv.)is opening doors to information"
"ablakot lecsavar (autóban)","ablakot lecsavar (autóban)rolls down the window"
"ablaktörlők (autón)","ablaktörlők (autón)windshield wipers"
"abortusz-ellenes (személy)","abortusz-ellenes (személy)pro-lifer"
"abortusz-párti (pej.)","abortusz-párti (pej.)anti-lifer"
"abszolút cím","abszolút címfirst-level address <br/><br/>machine address <br/><br/>one-level address <br/><br/>specific address"
"abszolút kód","abszolút kóddirect code <br/><br/>one-level code <br/><br/>specific code"
"abszolút kódolás","abszolút kódolásspecific coding"
"abszolút értelemben","abszolút értelembenas absolutes"
"acélkeretes szemüveg","acélkeretes szemüvegsteel-frame spectacles"
"ad :sokért nem adnám, ha ...","ad :sokért nem adnám, ha ...I'd give plenty to (do)."
"adalék","adalékimpurity"
"adalékok a ... kutatásához","adalékok a ... kutatásáhozContributions to the ... research."
"adalékolt félvezető","adalékolt félvezetőextrinsic semiconductor"
"adapter","adapterinterface"
"adaptációs képesség (berendezésé)","adaptációs képesség (berendezésé)adaptability"
"adat (vmire vonatkozó)","adat (vmire vonatkozó)data on ..."
"adat-előkészítés","adat-előkészítésdata preparation"
"adat-átlátszóság","adat-átlátszóságtransparency"
"adat-összeköttetés","adat-összeköttetésdata link"
"adataink alapján úgy tűnik, hogy ...","adataink alapján úgy tűnik, hogy ...These figures seem to indicate that ..."
"adatbank","adatbankdata bank"
"adatbehelyezés","adatbehelyezésinsertion"
"adatbevitel","adatbeviteldata entry <br/><br/>data input"
"adatbeíró (programcsomag)","adatbeíró (programcsomag)data entry"
"adatbillentyűk","adatbillentyűkdata keys"
"adatbiztonság","adatbiztonságdata security"
"adatblokk","adatblokkblock"
"adatbázis-előállító","adatbázis-előállítódatabase producer"
"adatbázis-hozzáigazítás (egyes könyvtárakhoz)","adatbázis-hozzáigazítás (egyes könyvtárakhoz)customization of the database for individual libraries"
"adatbázis-ipar","adatbázis-ipardatabase industry"
"adatbázis-kezelő rendszer","adatbázis-kezelő rendszerdatabase management system (DBMS)"
"adatbázis-leírás","adatbázis-leírásschema"
"adatbázis-építés","adatbázis-építésdatabase construction"
"adatbázisindex","adatbázisindexdatabase index (DBI)"
"adatbáziskezelő rendszer","adatbáziskezelő rendszerdatabase management system"
"adatbázislekérdezés","adatbázislekérdezésdata base interrogation"
"adatcsatorna","adatcsatornaforward channel"
"adatcsomag","adatcsomagdata packet"
"adatcsoport","adatcsoportdata group"
"adatelem","adatelemdata element"
"adatelfojtás (művelet)","adatelfojtás (művelet)suppress data"
"adatellenőrzés","adatellenőrzésdata check"
"adatelosztó (hardver)","adatelosztó (hardver)data distributor"
"adatelőkészítés (kódlapra írás)","adatelőkészítés (kódlapra írás)data preparation [def.]"
"adatfeldolgozó rendszer","adatfeldolgozó rendszerdata processing system"
"adatfogadó","adatfogadódata sink"
"adatfolyam","adatfolyamdata flow <br/><br/>data stream"
"adatformátum","adatformátumdata format"
"adatforrás","adatforrásdata source"
"adatgyűjtés","adatgyűjtéslogging"
"adatgyűjtés (adattár?)","adatgyűjtés (adattár?)data collection"
"adatgyűjtés lezárásának ideje","adatgyűjtés lezárásának idejeI have taken June 1978 as the cut-off point"
"adatgyűjtési eszköz (műszer, pl. kérdőív)","adatgyűjtési eszköz (műszer, pl. kérdőív)data collection instrument; data-collection instrument"
"adatgyűjtési fázis","adatgyűjtési fázisthe data gathering phase (of ...)"
"adatgyűjtő (naplózómű)","adatgyűjtő (naplózómű)logger"
"adatgyűjtő eszköz","adatgyűjtő eszközdata-collection instrument"
"adathiány (hibaüzenet)","adathiány (hibaüzenet)Out of Data Error"
"adathordozó","adathordozódata carrier <br/><br/>data medium"
"adathordozó (mágneses)","adathordozó (mágneses)magnetic media"
"adathordozó tár","adathordozó tárdata carrier store"
"adathordozó vége karakter","adathordozó vége karakterend-of-medium character; EM character"
"adatjel (számítástechn.)","adatjel (számítástechn.)data signal"
"adatkapcsolat","adatkapcsolatdata link"
"adatkapcsolatkezelés","adatkapcsolatkezeléslink management"
"adatkezelés","adatkezelésdata handling; data management <br/><br/>data manipulation"
"adatkezelő","adatkezelődata administrator"
"adatkezelő rendszer","adatkezelő rendszerdata handling system"
"adatkifejtés","adatkifejtésunpack"
"adatkijelző egység","adatkijelző egységdata display unit"
"adatkimentés (tömeges)","adatkimentés (tömeges)""data-streaming"" backup through advanced tape devices"
"adatkisugárzó (?)","adatkisugárzó (?)data radio"
"adatkivitel","adatkiviteldata output"
"adatkoncentrációs formattálás","adatkoncentrációs formattálásdata concentration formatting"
"adatkoncentrálás","adatkoncentrálásdata concentration"
"adatkérés","adatkérésdata demand (DD)"
"adatkészlet","adatkészletdata set"
"adatkészlet adapter","adatkészlet adapterdata set adapter (DSA)"
"adatkészlet-adapter","adatkészlet-adapterdata set adapter (DSA)"
"adatközlés","adatközlésdata communication"
"adatközlés (?)","adatközlés (?)display"
"adatközlő (pl. szerző)","adatközlő (pl. szerző)information provider"
"adatközlő egység","adatközlő egységdisplay unit"
"adatközpont","adatközpontdata center"
"adatlánc","adatláncdata link"
"adatláncolást jelző bit","adatláncolást jelző bitchain data flag"
"adatmagnó (programok felvételére)","adatmagnó (programok felvételére)program recorder"
"adatmező hossza","adatmező hosszafield length"
"adatmozgatás","adatmozgatásdata transfer"
"adatmutató","adatmutatódata pointer"
"adatnyelő","adatnyelődata sink"
"adatnyílás-perifériaillesztő egység","adatnyílás-perifériaillesztő egységport"
"adatok - a ... által idézve","adatok - a ... által idézvefigures from Mary Lynch, as quoted by ..."
"adatok :a legfrissebb adatok szerint","adatok :a legfrissebb adatok szerintat last count"
"adatok gyűjtése és táblázatba foglalása","adatok gyűjtése és táblázatba foglalásagathering and tabulating data"
"adatok vége kód","adatok vége kódend-of-data"
"adatok zárkóztatása","adatok zárkóztatásajustify"
"adatot nyerni","adatot nyernito obtain (kinetic) data (on ...)"
"adatot átvinni","adatot átvinnidata can be transferred from ... to ..."
"adatpálya","adatpályadata path"
